Year,Gender,Texas_Born,Month_Born,Day_Born,Year_Born,Height,Arm_Span,Length_Foot,Hand_Length,Weight,Dominant_Hand,Snaps_Left,Snaps_Right,Heartrate,Eye_Color,Corrective_Lens,Type_Lens,Live_Campus,Transport_Type,Commute_Minutes,Mother_Age,Father_Age,Mother_Education,Num_Siblings,FirstGen,HSGrad,Calculus,APStats,Math_Grade,HS_GPA,GPA,Smoke,Drink,Hours_Sleep,Tire,Num_Languages,Favorite_Season,Vegatarian,Hours_Work,Favorite_Status,Semester,Smester2,Course
2014,Male,Yes,Sep,12,1994,69,68,10,7,158,Right,69,72,60,Brown,No, No correction,Yes,Walk,7,27,30,Bachelor's degree,1,No,Yes,Yes,Yes,A,4,3.8,0,0,7,front right,,,,,,Spring,Spring 2014,MATH 2328
2014,Female,Yes,Mar,1,1992,67,,10,7,125,Right,72,62,75,,Yes, Glasses,No,Carpool,20,32,22,High School degree,3,No,Yes,Yes,No,C,3.24,2.88,0,5,8,front left,,,,,,Spring,Spring 2014,MATH 2328
2014,Male,Yes,Apr,8,1992,75,74,13,10,210,Right,20,20,54,Green,No, No correction,No,Carpool,10,28,28,Bachelor's degree,2,No,Yes,No,No,B,3,2.25,0,30,6,front right,,,,,,Spring,Spring 2014,MATH 2328
2014,Female,Yes,Feb,6,1994,64,,,,112,Right,64,67,72,Blue,Yes,Contacts,No,Walk,4,24,21,High School degree,5,Yes,Yes,Yes,No,A,,3.52,0,6,7,front right,,,,,,Spring,Spring 2014,MATH 2328
2014,Male,No,Sep,16,1992,70,,,,130,Right,55,53,72,Brown,No, No correction,No,Car (by yourself),15,26,38,Bachelor's degree,4,No,Yes,No,Yes,C,,,0,6,5,front right,,,,,,Spring,Spring 2014,MATH 2328
2014,Male,No,Jun,17,1987,78,,12,8,180,Left,89,101,87,Brown,No, No correction,No,Bus,18,26,32,High School degree,11,Yes,Yes,No,No,B,3.62,3.32,0,2,5,front right,,,,,,Spring,Spring 2014,MATH 2328
2014,Female,No,Jul,17,1993,63,62,8,,,Right,64,62,,Hazel,Yes, Glasses,No,Bus,30,35,38,Bachelor's degree,2,No,Yes,Yes,No,A,3.5,2.34,0,20,6,rear right,,,,,,Spring,Spring 2014,MATH 2328
2014,Female,Yes,Nov,6,1992,53,,,,124,Right,50,0,,Brown,Yes,Contacts,No,Car (by yourself),15,25,27,Master's degree,2,No,Yes,No,No,B,,3.48,0,3,7,rear left,,,,,,Spring,Spring 2014,MATH 2328
2014,Male,No,Jun,21,1994,74,73,12,5,185,,55,55,75,Brown,No, No correction,Yes,Walk,5,26,28,High School degree,1,Yes,Yes,Yes,Yes,A,3.8,3.4,0,0,7,rear right,,,,,,Spring,Spring 2014,MATH 2328
2014,Male,Yes,Jan,29,1994,73,75,12,,180,Right,67,52,72,Green,Yes, Contacts,No,Bus,15,20,22,Some college (no degree),2,Yes,Yes,Yes,No,A,3.9,3.5,0,4,5,front right,,,,,,Spring,Spring 2014,MATH 2328
2014,Male,Yes,Feb,2,1994,72,,,,172,Right,30,30,75,Blue,No, No correction,No,Bus,25,31,32,Some college (no degree),1,No,Yes,Yes,No,B,3.4,3.1,0,20,4,rear right,,,,,,Spring,Spring 2014,MATH 2328
2014,Female,Yes,Dec,15,1993,62,,,,143,Right,20,10,70,Brown,Yes, Glasses,No,Bus,60,22,25,Some college (no degree),1,Yes,Yes,Yes,No,A,4,3.3,0,0,5,rear right,,,,,,Spring,Spring 2014,MATH 2328
2014,Female,Yes,Dec,3,1993,61,,,,,Right,43,45,,Brown,No, Glasses,,Bus,,30,35,None,2,Yes,Yes,No,No,A,3.3,3.23,,,,front left,,,,,,Spring,Spring 2014,MATH 2328
2014,Male,Yes,Nov,22,1994,76,76,12,7,,Right,100,80,114,Blue,Yes, Glasses,Yes,Walk,10,33,33,Professional degree,0,No,Yes,Yes,No,D,3.5,2.25,0,0,8,rear left,,,,,,Spring,Spring 2014,MATH 2328
2014,Female,Yes,Apr,13,1995,64,62,10,7,120,Right,59,54,81,Hazel,No, No correction,Yes,Walk,3,27,28,Master's degree,5,No,Yes,Yes,No,A,3.4,2.9,0,3,8,front left,,,,,,Spring,Spring 2014,MATH 2328
2014,Female,Yes,Sep,5,1991,65,,,,135,Right,38,24,,Hazel,Yes,Contacts,No,Bus,25,32,30,Some college (no degree),1,No,Yes,Yes,No,F,,,0,3,6,rear right,,,,,,Spring,Spring 2014,MATH 2328
2014,Female,Yes,Jan,1,1994,65,,7,6,115,Left,60,66,68,Blue,Yes, Glasses,No,Walk,10,28,26,Bachelor's degree,2,No,Yes,,No,A,3.7,3,0,1,6,front left,,,,,,Spring,Spring 2014,MATH 2328
2014,Male,Yes,Sep,17,1992,70,,11,7,135,Right,70,59,120,Brown,No, No correction,Yes,Bus,25,38,38,High School degree,1,No,Yes,Yes,No,A,3,2.46,0,0,6,rear left,,,,,,Spring,Spring 2014,MATH 2328
2014,Male,Yes,Jun,10,1972,72,,10,7,192,Right,82,79,78,Green,No,,No,Car (by yourself),30,20,21,High School degree,4,Yes,Yes,Yes,No,B,2.5,3.3,70,12,5,,,,,,,Spring,Spring 2014,MATH 2328
2014,Male,No,Aug,10,1987,70,60,11,8,160,Right,50,47,80,Hazel,No, No correction,No,Carpool,45,24,28,High School degree,3,Yes,No,Yes,No,B,,3,5,15,7,rear left,,,,,,Spring,Spring 2014,MATH 2328
2014,Female,Yes,Aug,8,1993,64,65,9,6,100,Left,40,43,84,Brown,Yes, Glasses,No,Bus,22,41,21,High School degree,1,Yes,Yes,No,No,B,3.4,3.2,0,3,8,front right,,,,,,Spring,Spring 2014,MATH 2328
2014,Male,No,Dec,28,1987,68,64,13,6,180,Right,39,15,58,Green,No, No correction,No,Car (by yourself),60,26,25,High School degree,4,Yes,,No,No,B,3.5,3.2,0,0,8,front right,,,,,,Spring,Spring 2014,MATH 2328
2015,Male,Yes,Jul,5,1996,64,64,12,4,138,Right,68,65,66,Brown,No,No correction,Yes,Walk,30,24,34,Some college (no degree),3,No,Yes,No,Yes,A,3.8,3.7,0,0,5,front right,2,Summer,No,0,Rich,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Mar,1,1994,75,77,12,7,185,Right,50,46,60,Blue,No,No correction,No,Bus,30,30,33,Some college (no degree),3,No,Yes,Yes,No,C,3.6,2.6,0,12,8,rear right,1,Summer,No,5,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Jan,27,1989,62,59,8,7,122,Right,63,65,69,Green,Yes,Glasses,No,Walk,6,32,34,High School degree,3,No,Yes,Yes,No,C,2.7,2.5,1,6,7,front left,1,Summer,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Sep,28,1995,71,71,12,7,170,Right,15,10,60,Blue,No,No correction,No,Motorcycle,10,21,21,Some college (no degree),2,Yes,Yes,Yes,Yes,B,,2.5,0,,3,rear left,1,Summer,No,30,Rich,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Nov,11,1983,69,69,11,7,210,Right,63,63,80,Hazel,Yes,Glasses,Yes,Walk,15,39,29,Bachelor's degree,2,No,Yes,Yes,Yes,A,3.88,3.9,0,0,7,front right,2,Winter,No,20,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Aug,3,1993,62,62,9,6,167,Right,60,58,60,Brown,,Contacts,,Bus,20,29,28,Professional degree,,Yes,Yes,Yes,No,A,,2.56,0,2,8,rear left,1,Summer,No,20,Healthy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Oct,15,1994,72,73,13,7,185,Right,60,50,60,Brown,No,No correction,Yes,Walk,7,30,,Bachelor's degree,0,No,Yes,Yes,No,C,3.6,2.1,0,0,14,front right,1,Winter,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Sep,7,1994,64,,,11,130,Right,0,0,96,Hazel,Yes,Glasses,No,Bus,30,31,36,Some college (no degree),2,No,Yes,Yes,No,B,,,0,0,4,front right,2,Spring,No,30,Rich,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Dec,18,1992,65,65,10,7,150,Right,68,57,90,Green,Yes,Contacts,Yes,Walk,10,19,19,Bachelor's degree,2,No,Yes,Yes,No,C,3.5,2.1,0,0,6,front left,1,Summer,No,29,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Nov,2,1993,75,77,12,7,185,Right,60,55,66,Blue,No,No correction,No,Bus,30,31,33,Some college (no degree),2,No,Yes,Yes,No,C,3.6,2.5,0,20,7,front right,1,Summer,No,6,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Sep,28,1994,62,60,9,6,150,Right,35,33,72,Brown,No,No correction,No,Bus,7,18,19,High School degree,1,Yes,Yes,No,No,B,3.2,2.7,16,3,6,front right,2,Fall,No,20,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Nov,11,1994,69,,8,6,175,Right,72,65,45,Hazel,,Glasses,No,Bus,30,23,27,Bachelor's degree,1,No,Yes,Yes,No,B,3.3,1.9,0,6,8,rear right,0,Winter,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Nov,14,1994,66,67,10,7,200,Right,63,59,,Hazel,Yes,Contacts,No,Bus,35,33,41,Doctorate,1,No,Yes,Yes,No,A,3.93,3.69,0,0,7,front right,2,Fall,No,5,Happy,Spring,Spring 2015,MATH 2328
2015,Female,No,Apr,19,1991,67,69,10,7,190,Right,47,39,66,Brown,No,No correction,No,Bus,12,30,34,Master's degree,0,No,Yes,Yes,Yes,A,3.94,3.5,0,1,8,rear right,3,Fall,No,10,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Mar,29,1995,67,68,10,7,190,Right,64,59,69,Blue,Yes,Contacts,No,Car (by yourself),20,30,29,Some college (no degree),1,No,Yes,Yes,No,B,3.78,2.66,0,1,7,rear right,1,Fall,No,28,Happy,Spring,Spring 2015,MATH 2328
2015,Male,No,May,28,1996,56,,,7,130,Left,30,30,60,Brown,No,No correction,No,Bus,35,28,30,High School degree,1,No,Yes,Yes,No,D,3.2,2.5,0,5,5,front left,1,Summer,Yes,28,Famous,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Jun,24,1992,69,68,11,5,152,Right,26,18,,Blue,No,No correction,No,Car (by yourself),2,25,30,Bachelor's degree,2,No,Yes,No,No,C,,3.25,0,8,10,front left,1,Summer,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Male,No,Jul,24,1993,71,71,11,6,185,Right,78,76,57,Hazel,No,No correction,No,Walk,7,33,34,,2,No,Yes,Yes,No,C,3.7,3,0,1,7,front left,0,Summer,No,4,Healthy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,May,28,1994,67,65,10,7,180,Right,60,58,,Brown,No,No correction,Yes,Walk,3,31,29,High School degree,1,No,Yes,No,No,C,3.6,3.2,0,2,5,front right,1,Winter,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Sep,19,1995,64,63,13,11,135,Right,63,59,84,Hazel,No,No correction,No,Walk,12,28,28,Bachelor's degree,8,No,Yes,No,No,A,3.7,3.4,0,0,8,rear left,1,Spring,Yes,20,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Feb,26,1996,69,68,11,6,200,Right,50,48,,,No,No correction,No,Bus,30,39,40,Some college (no degree),2,No,Yes,Yes,No,A,3.5,3,0,12,10,rear right,1,Spring,No,10,Rich,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Jan,20,1996,63,64,9,6,135,Right,57,51,75,Brown,No,No correction,No,Bus,25,26,34,High School degree,3,No,Yes,Yes,No,B,3.97,3.03,0,5,6,front left,1,Summer,No,20,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Feb,15,1995,60,60,6,5,120,Right,30,30,,Hazel,Yes,Glasses,No,Bus,30,29,31,High School degree,3,No,Yes,Yes,No,A,3.6,3.3,20,8,8,front right,1,Summer,No,15,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Mar,31,1995,65,65,9,7,133,Right,40,30,57,Brown,No,No correction,No,Bicycle,15,35,40,None,1,Yes,Yes,Yes,No,D,4,1.7,0,0,7,front right,2,Summer,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Mar,11,1995,64,63,7,5,120,Right,74,68,87,Blue,No,No correction,No,Bus,10,28,36,Bachelor's degree,0,No,Yes,Yes,No,A,4,4,0,0,8,front right,1,Summer,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Male,No,Mar,27,1992,66,70,8,6,130,Right,73,62,72,Hazel,,Contacts,No,Bus,20,29,35,Bachelor's degree,1,No,Yes,Yes,No,A,3.8,3.23,0,0,12,front right,1,Spring,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Apr,13,1995,64,64,9,7,145,Right,48,51,96,Gray,Yes,Glasses,No,Bus,30,32,44,Some college (no degree),2,No,Yes,No,No,A,3.8,3.9,0,0,7,front left,1,Fall,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Female,No,Nov,17,1992,65,63,10,7,125,Right,66,59,58,Blue,No,No correction,Yes,Walk,17,35,36,Professional degree,2,No,Yes,No,Yes,A,3.9,4,0,2,8,front left,0,Fall,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Jul,24,1996,71,72,11,7,212,Right,45,26,61,Brown,Yes,Glasses,No,Car (by yourself),40,32,33,None,10,Yes,Yes,Yes,No,A,3.8,3.4,0,5,4,front right,3,Winter,No,30,Healthy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Nov,26,1992,74,72,11,7,170,Right,80,60,66,Brown,Yes,Contacts,No,Car (by yourself),60,30,28,Some college (no degree),3,No,Yes,Yes,No,C,3,2.4,0,6,7,front left,1,Summer,No,24,Healthy,Spring,Spring 2015,MATH 2328
2015,Female,No,Jul,9,1994,62,67,7,5,125,Right,92,90,66,Hazel,Yes,No correction,No,Car (by yourself),60,27,27,Some college (no degree),1,Yes,Yes,No,No,A,4.2,3.8,0,0,7,front left,1,Spring,No,40,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Apr,28,1995,66,63,11,6,200,Right,13,9,72,Blue,No,No correction,No,Car (by yourself),25,34,36,High School degree,4,No,Yes,No,No,B,4,3.3,0,3,2,rear left,2,Summer,No,15,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Jul,11,1995,63,62,7,4,125,Right,47,33,84,Brown,Yes,Contacts,No,Bus,5,25,26,Bachelor's degree,1,No,Yes,No,No,A,3,3.65,0,1,6,front left,1,Fall,No,0,Healthy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Aug,23,1994,69,68,11,6,120,Right,30,35,57,Brown,Yes,Glasses,Yes,Walk,10,35,50,Bachelor's degree,8,No,Yes,No,No,D,2.7,2.5,2,6,9,rear right,2,Summer,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Female,No,Aug,11,1995,69,70,14,8,172,Right,120,92,60,Brown,No,No correction,Yes,Walk,8,17,20,None,5,Yes,Yes,No,No,A,3.6,3.5,0,5,3,front right,1,Summer,No,0,Healthy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Sep,3,1992,68,69,10,7,170,Right,80,80,56,Brown,Yes,Contacts,No,Car (by yourself),25,31,31,None,3,Yes,Yes,Yes,No,A,3.67,4,0,6,5,front left,2,Summer,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Feb,15,1994,66,67,12,8,126,Right,18,6,,Brown,Yes,Glasses,Yes,Walk,2,32,29,Some college (no degree),4,No,Yes,Yes,No,F,3.2,3,0,2,10,rear right,1,Fall,No,28,Happy,Spring,Spring 2015,MATH 2328
2015,Male,,Jun,14,1988,63,62,9,6,176,Right,45,60,87,Blue,Yes,Glasses,No,Bus,25,29,32,High School degree,1,Yes,Yes,Yes,Yes,A,3.3,3.1,14,2,8,front right,1,Winter,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Aug,16,1993,66,67,10,7,130,Right,71,67,63,Green,No,No correction,No,Walk,10,26,27,Bachelor's degree,2,No,Yes,Yes,No,B,3.12,3.32,0,5,5,front right,2,Summer,No,2,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Nov,11,1992,72,67,10,8,165,Right,100,100,96,Brown,Yes,Contacts,No,Car (by yourself),30,39,49,Some college (no degree),0,No,Yes,Yes,No,B,4,3.68,0,0,7,front right,1,Summer,No,30,Happy,Spring,Spring 2015,MATH 2328
2015,Male,No,Sep,24,1993,63,63,9,7,104,Right,52,59,75,Brown,Yes,Contacts,No,Bus,20,36,35,High School degree,3,Yes,,Yes,No,A,3,4,0,0,8,rear right,1,Summer,No,20,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Sep,26,1995,68,66,9,7,200,Right,20,20,,Brown,Yes,Contacts,No,Bus,30,24,26,Master's degree,3,Yes,Yes,Yes,No,B,3,1.8,0,5,8,front right,1,Summer,No,30,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Mar,17,1993,64,62,5,5,154,Right,29,38,66,Brown,Yes,Glasses,Yes,Walk,10,34,32,None,3,Yes,Yes,No,No,C,3.2,3.4,0,0,7,front right,2,Fall,,8,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Dec,24,1992,63,62,9,7,124,Right,20,20,75,,Yes,Contacts,No,Car (by yourself),7,34,34,High School degree,7,No,Yes,No,No,C,3.8,2.9,0,0,4,front right,3,Spring,No,25,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Aug,7,1993,,,10,8,160,Right,15,7,72,Hazel,No,No correction,No,Bus,15,32,34,Bachelor's degree,3,No,Yes,Yes,No,B,2.76,2.68,0,10,6,front right,2,Summer,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Female,No,Nov,16,1996,66,62,9,7,143,Right,80,75,81,Brown,Yes,Contacts,Yes,Walk,2,25,29,High School degree,1,Yes,Yes,Yes,No,A,3.9,3.5,0,0,8,rear left,4,Winter,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Apr,9,1994,65,64,7,6,120,Right,15,15,54,Brown,No,No correction,No,Walk,13,31,32,Professional degree,2,Yes,No,Yes,No,B,,3.27,0,0,8,rear left,1,Fall,No,12,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Nov,8,1992,72,74,12,10,200,Right,42,42,90,Hazel,No,No correction,No,Car (by yourself),15,25,24,Bachelor's degree,2,No,Yes,Yes,No,C,3.3,2.93,0,0,7,front left,1,Fall,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Mar,12,1995,70,71,10,8,164,Right,30,25,75,Brown,No,No correction,Yes,Walk,5,24,25,Bachelor's degree,2,No,Yes,Yes,No,A,3.8,2.8,0,4,7,front right,0,Fall,No,0,Rich,Spring,Spring 2015,MATH 2328
2015,Male,No,Dec,29,1973,70,71,10,8,164,Right,30,25,75,Brown,No,No correction,Yes,Walk,5,24,25,Bachelor's degree,2,No,Yes,Yes,No,A,3.8,2.8,0,4,7,front right,0,Fall,No,0,Rich,Spring,Spring 2015,MATH 2328
2015,Female,No,Apr,24,1993,63,61,9,7,143,Right,74,59,84,Blue,No,No correction,Yes,Walk,10,,,Bachelor's degree,2,No,Yes,Yes,No,A,4,3.93,0,0,9,front left,1,Spring,Yes,16,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Jan,23,1994,71,71,12,7,165,Right,62,61,73,Green,No,No correction,Yes,Walk,8,26,29,Bachelor's degree,1,No,Yes,Yes,No,C,3.5,2.6,0,0,10,rear right,1,Summer,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Nov,23,1982,66,66,16,12,145,,20,20,60,Brown,No,No correction,No,Bus,15,17,20,Bachelor's degree,3,No,Yes,No,No,B,3.6,2.6,0,1,4,front right,3,Spring,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Apr,10,1993,69,55,8,8,180,Right,72,46,54,Brown,No,No correction,Yes,Bus,15,26,32,Some college (no degree),4,No,Yes,Yes,No,C,3.6,2.8,0,5,9,rear left,1,Fall,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Female,No,May,1,1995,69,67,11,6,170,Right,40,37,66,Blue,No,No correction,No,Bus,10,24,27,Some college (no degree),1,No,Yes,Yes,No,A,3.4,3.3,0,1,5,front right,1,Fall,No,30,Happy,Spring,Spring 2015,MATH 2328
2015,Female,No,Jun,15,1993,68,66,10,7,190,Right,38,34,69,Blue,No,No correction,No,Bus,10,23,27,Professional degree,6,No,Yes,Yes,No,A,3.2,3.3,0,0,5,front right,1,Spring,No,12,Rich,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Jul,15,1996,52,67,10,7,125,Right,92,90,66,Hazel,Yes,No correction,No,Car (by yourself),62,27,27,Some college (no degree),1,Yes,Yes,No,No,B,4.2,3.86,0,0,5,front left,1,Spring,No,30,Happy,Spring,Spring 2015,MATH 2328
2015,Female,No,Dec,28,1990,73,71,12,8,270,Left,70,43,81,Brown,Yes,Contacts,No,Bus,13,37,33,High School degree,2,No,Yes,Yes,No,B,3.89,3,0,3,9,front right,2,Spring,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Nov,16,1994,61,60,8,7,165,Right,40,42,63,Blue,Yes,Contacts,Yes,Walk,13,24,25,High School degree,2,Yes,Yes,Yes,Yes,C,3.9,3,0,7,9,front left,1,Summer,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Female,No,Jul,16,1991,63,62,9,5,150,Right,30,25,90,Hazel,Yes,Glasses,Yes,Walk,10,30,29,Master's degree,1,No,No,Yes,No,A,4.3,3.57,0,0,6,front left,2,Fall,No,10,Healthy,Spring,Spring 2015,MATH 2328
2015,Male,No,Jul,14,1992,62,61,7,5,125,Right,70,60,72,Blue,No,No correction,No,Car (by yourself),12,21,21,Some college (no degree),2,Yes,,Yes,No,C,2.94,3.2,0,2,7,rear right,1,Summer,No,32,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Jan,3,1991,66,64,12,5,150,Right,69,65,90,Brown,Yes,Glasses,Yes,Walk,15,24,33,High School degree,5,Yes,Yes,Yes,No,C,3.8,2.6,2,6,12,rear left,2,Summer,No,0,Rich,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Oct,2,1994,65,69,10,8,146,Right,57,54,60,Brown,Yes,Contacts,No,Car (by yourself),45,27,26,Bachelor's degree,2,No,Yes,No,No,A,3.5,3.1,0,0,8,rear right,2,Summer,No,20,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Mar,24,1995,68,68,9,7,117,Right,50,51,54,Blue,Yes,Contacts,Yes,Walk,7,30,35,Bachelor's degree,1,No,Yes,No,No,A,3.9,3.54,0,0,6,rear right,1,Summer,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Male,No,Apr,7,1993,71,70,12,7,165,Right,61,61,72,Green,No,No correction,Yes,Walk,8,26,29,Bachelor's degree,1,No,Yes,Yes,No,C,3.6,2.6,0,0,8,rear right,1,Summer,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Mar,6,1994,72,67,11,8,150,Right,80,80,,Brown,Yes,Contacts,No,Car (by yourself),35,30,43,Some college (no degree),0,No,Yes,Yes,No,B,4,3.76,0,0,7,front left,1,Summer,No,30,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,May,5,1994,72,71,10,8,130,Right,40,39,65,Blue,No,No correction,Yes,Bus,20,26,32,Bachelor's degree,2,No,Yes,No,No,B,3,3,0,4,12,front left,1,Spring,No,20,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Jul,9,1994,62,50,9,6,105,Right,17,13,90,Brown,Yes,Glasses,Yes,Walk,5,40,32,Professional degree,3,No,Yes,Yes,No,A,3.5,3.8,0,4,12,front right,1,Summer,No,0,Rich,Spring,Spring 2015,MATH 2328
2015,Female,No,May,31,1994,64,62,9,5,128,Right,71,69,84,Brown,No,No correction,Yes,Walk,20,25,35,Bachelor's degree,3,No,Yes,No,No,A,3.8,3.8,0,2,9,front right,2,Summer,No,0,Rich,Spring,Spring 2015,MATH 2328
2015,Male,No,May,25,1994,71,72,11,6,148,Right,70,60,90,Brown,No,No correction,Yes,Walk,5,23,24,Bachelor's degree,1,No,Yes,No,No,A,4.2,3.3,0,0,6,front right,2,Fall,No,0,Happy,Spring,Spring 2015,MATH 2328
2015,Female,Yes,Aug,3,1990,72,72,11,7,255,Right,80,78,63,Blue,No,No correction,No,Bus,25,31,33,Bachelor's degree,2,No,Yes,Yes,Yes,C,3.25,2.6,0,1,6,rear left,1,Summer,No,35,Happy,Spring,Spring 2015,MATH 2328
2015,Male,Yes,Apr,12,1996,67,66,10,4,210,Right,93,87,54,Brown,Yes,Glasses,No,Bus,25,29,26,High School degree,2,Yes,Yes,No,No,A,3.6,3.5,0,2,9,front right,3,Summer,No,15,Happy,Spring,Spring 2015,MATH 2328
2015,Female,No,Mar,18,1996,69,59,10,6,181,Right,35,25,18,Brown,Yes,Glasses,No,Bus,15,36,29,Bachelor's degree,5,No,Yes,Yes,No,B,3.19,3.34,0,10,7,front left,1,Winter,No,15,Rich,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Jan,1,1992,70,69,9,7,113,Right,68,63,81,Gray,No,No correction,No,Car (by yourself),35,25,23,Some college (no degree),2,No,Yes,Yes,No,A,3.9,3.5,0,0,9,rear left,1,Spring,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Dec,24,1994,71,46,12,7,175,Right,79,76,,Blue,Yes,Contacts,No,Walk,15,24,20,Bachelor's degree,2,Yes,Yes,,No,B,3.6,2.5,1,15,6,front right,1,Fall,No,35,Happy,Fall,Fall 2015,MATH 2328
2015,Female,No,Apr,12,1991,65,66,10,8,154,Right,54,49,69,Brown,No,No correction,No,Bus,15,26,30,Some college (no degree),3,Yes,No,Yes,No,B,3.5,2.53,0,5,3,front right,1,Spring,No,40,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Nov,28,1995,,,12,8,225,Right,0,27,64,Blue,Yes,Glasses,No,Bus,15,24,34,High School degree,2,Yes,Yes,No,No,C,3.87,2.33,0,7,4,front right,1,Fall,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Male,Yes,Jan,10,1984,65,64,9,5,165,Right,50,45,51,Brown,No,No correction,,Car (by yourself),45,19,20,High School degree,1,Yes,Yes,Yes,No,B,3.5,3,0,2,6,front left,2,Fall,,0,Happy,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Jun,29,1988,67,70,9,7,138,Left,46,51,60,Blue,No,No correction,No,Carpool,80,27,31,Bachelor's degree,1,No,Yes,Yes,No,B,3,3,0,7,8,front right,1,Winter,Yes,25,Happy,Fall,Fall 2015,MATH 2328
2015,Male,No,Nov,17,1996,70,70,10,5,186,Right,50,25,72,Brown,Yes,Glasses,No,Car (by yourself),60,21,23,Professional degree,1,No,Yes,Yes,No,B,3.75,3,0,0,8,rear right,2,Winter,No,0,Happy,Fall,Fall 2015,MATH 2328
2015,Female,Yes,Sep,22,1995,64,60,7,5,140,Right,3,5,15,Blue,No,No correction,No,Bicycle,2,20,20,Bachelor's degree,2,Yes,Yes,Yes,Yes,A,3.6,3.6,5,5,5,front right,5,Fall,No,,Rich,Fall,Fall 2015,MATH 2328
2015,Male,No,Feb,18,1995,65,64,11,7,135,Right,68,65,84,Blue,No,No correction,No,Car (by yourself),55,23,25,Master's degree,4,No,Yes,No,No,C,3.2,3,4,10,5,front left,2,Winter,No,45,Rich,Fall,Fall 2015,MATH 2328
